delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr,mean,variance,min,max,skewness,kurtosis,hjorth_activity,hjorth_mobility,hjorth_complexity,entropy,label
54.06776723771969,83.6045493669333,51.78935057002953,106.28411101608638,0.48727274542655835,0.7866138086649614,0.5087097847535874,1.6143193233111368,1.043993922353,0.8709388357997797,51.744921875,721.1384507751466,-49.0,204.0,0.6366924504994881,1.2419236437048173,721.1384507751466,0.45809335469431184,2.3781023018851206,2.121511769063271,1
56.647223851327915,85.65134893007138,55.21877368277825,101.95725230654628,0.5415875029346281,0.840071176815855,0.5555977879926725,1.551127328942919,1.0258689223479653,0.9053452769639581,51.899479166666666,703.395364312066,-49.0,204.0,0.6837178747386643,1.2551359937484818,703.395364312066,0.42247220144708,2.5528012841011165,2.1112589515872133,1
54.07622428364645,81.13201909192749,54.220329956006125,102.08530785901837,0.531127652873275,0.7947472637685753,0.5297160327745367,1.496339457132726,0.9973422206674765,0.8650247378509937,51.75234375,695.6756455485026,-49.0,204.0,0.7408441949161507,1.402772738116373,695.6756455485026,0.4094405466652844,2.627312939772409,2.1954835502913563,1
52.96321893281987,76.90464900126291,53.11667449917098,99.05466954433443,0.5362359467101878,0.7763859024015247,0.5346867459803583,1.4478438216696565,0.997110971878454,0.8534318254884694,51.596484375,683.6792324320475,-49.0,204.0,0.8342375766736148,1.5905961322751763,683.6792324320475,0.37773633202433665,2.811793161858108,2.184320780442252,1
50.32102802382232,74.49186786518517,51.825348139263895,97.8600814537056,0.5295861945892695,0.7612079078477452,0.5142140418882397,1.4373635786297532,0.9709732752513461,0.8338346372683274,51.79713541666667,663.4494709608291,-49.0,166.0,0.8243426611248444,1.4024713786115797,663.4494709608291,0.34150536340942395,3.060548755985152,2.2625179136085625,1
49.364762809087054,75.85918706913385,55.81716092647046,99.99319560307615,0.5582095920610154,0.758643491805758,0.4936812201206261,1.3590656674398995,0.884401176801462,0.8036946494918935,51.76770833333333,658.9616655815972,-49.0,162.0,0.9371756783015001,1.5161062523839588,658.9616655815972,0.3082729835540175,3.3316963735338496,2.3166584110710797,1
51.32229294457064,85.0810415050521,57.78761170562692,101.33222964594484,0.5702786952141193,0.8396246860680512,0.5064755125184841,1.4723058972995686,0.8881192945991444,0.8572364910058112,51.59609375,668.9899847412108,-26.0,162.0,1.0077650830602074,1.5766801977663842,668.9899847412108,0.2942681019763837,3.468269083595963,2.3089341888307082,1
55.75708116765101,89.35506779657915,55.907330092309714,98.61289937517658,0.5669372916377615,0.9061194667507376,0.5654136682009626,1.5982710612194002,0.9973125362200158,0.939114247139817,51.71640625,644.5797308349609,-26.0,162.0,1.0456144065811217,1.713855027867007,644.5797308349609,0.2971470530901932,3.4535084249378407,2.2967133391557315,1
62.53080966851007,86.4072150076657,57.003129132953234,97.59873378145016,0.5840560315116238,0.8853313117888877,0.6406928373531298,1.5158328379856274,1.0969715280482963,0.963365006530591,51.77682291666667,631.7345669894748,-14.0,162.0,1.116771433908552,1.7858956743398675,631.7345669894748,0.2982294986639775,3.4402979092283386,2.544088552331472,1
59.60121180087483,92.34451716855304,55.50569165945013,98.43710494405858,0.5638696068011528,0.938106796426328,0.6054750577513018,1.6636945583008678,1.073785588810466,0.9870272095990018,51.83645833333333,627.1302853732639,-14.0,162.0,1.1046563844167179,1.7529382279563812,627.1302853732639,0.2981235125608744,3.435749390264814,2.5424667002551726,1
59.3905329694118,90.73596326993801,54.78257061667865,97.75889732566614,0.5603844981411809,0.9281606662119716,0.607520487588592,1.6562925442989944,1.0841136569690333,0.9841684249170348,51.86770833333333,618.0327593315973,-12.0,162.0,1.131279854374316,1.8313008833821662,618.0327593315973,0.29917150287043487,3.4156403024192468,2.5165099784429437,1
67.56315079544324,88.0128634932379,63.86812035936208,101.14283856946282,0.6314645827890105,0.8701838384018902,0.6679973762951319,1.3780406092745858,1.0578540657731994,0.9428223149456796,52.221614583333334,646.5271890597874,-12.0,165.0,1.1788381119448128,1.8868828649611542,646.5271890597874,0.29029707411015304,3.5172256488590956,2.520709784119074,1
68.60179924510057,88.82039231397671,70.33315605690504,100.53473721395343,0.6995905893425198,0.8834796287869456,0.6823691108786145,1.2628523628616075,0.9753834903924449,0.9213093726715108,52.22734375,672.3480544026694,-12.0,171.0,1.240877772101401,2.1224407424259963,672.3480544026694,0.28434870449718347,3.58539619483076,2.5577838213326083,1
59.066924714610224,97.15876889487102,67.57641220457698,107.82504746819853,0.6267227679589725,0.9010779144198997,0.5478033731636536,1.4377615757512856,0.8740760686701504,0.8906749915361704,51.518880208333336,710.0574560377332,-12.0,182.0,1.3899986334612586,2.8048219106617163,710.0574560377332,0.2760229156987677,3.699149825390141,2.5365898943746816,1
59.50898098016713,95.98880904380475,67.86727173054256,104.79230295137222,0.6476360364180149,0.9159910254892228,0.5678754956628986,1.414360804496677,0.8768435722072218,0.9006033422151103,51.472265625,742.44792872111,-12.0,182.0,1.3935838769211617,2.753033508208768,742.44792872111,0.2689211517513888,3.792052310298282,2.543522566999225,1
59.31376986617669,95.05595582605861,68.49155211757714,108.51972704090548,0.6311437927940964,0.8759325001824615,0.5465713145760027,1.3878493461920567,0.8660012517215954,0.8720897697938459,51.590625,777.7899641927083,-12.0,182.0,1.4236285700273428,2.809615991723879,777.7899641927083,0.2626336000383367,3.888575041383225,2.551455747713212,1
61.34590485865015,98.54367474568181,71.73272689544963,109.98897293400321,0.6521810776294046,0.8959414031878548,0.5577459560010584,1.3737617264893485,0.8552010708872358,0.8798595861385267,51.664973958333334,785.0988252597385,-12.0,182.0,1.4008414402515115,2.6981891351212735,785.0988252597385,0.260383344342004,3.9293201413090744,2.557343364823899,1
69.60573117127568,102.79391956051103,77.44522177777351,107.75638027949694,0.7187066007311791,0.953947407048062,0.6459546153158945,1.327311320193191,0.898773734175712,0.9308755907979406,52.193359375,814.2590965270996,-12.0,182.0,1.361553628671501,2.379032715321859,814.2590965270996,0.2579491806532787,3.959708246040062,2.5671293236436954,1
71.55131266748633,103.55515289424537,79.64491074636543,104.37598891189779,0.7630577834677332,0.9921357773352903,0.6855150635064327,1.3002105460827713,0.8983789673058495,0.9515574909530052,52.17200520833333,831.4452839999728,-12.0,182.0,1.3475873552169162,2.2806867857888324,831.4452839999728,0.255308036628776,3.998492699315965,2.572467267598508,1
71.03938119113668,107.09879044981902,78.90053539103633,106.7610149189072,0.7390388284615602,1.00316384713248,0.6654056374894552,1.3573899076733795,0.900366275577989,0.9594779928508176,52.04765625,865.8151767985026,-21.0,182.0,1.3310618919430297,2.1608994788512748,865.8151767985026,0.25096964233405944,4.056447051972127,2.51222621561009,1
74.09628511977583,105.14261280006193,78.59990482396249,101.08551228423113,0.7775585546122192,1.0401353312077313,0.7330059812273861,1.3376938946115295,0.9427019700052657,0.997514994841863,51.637890625,862.5101528422038,-21.0,182.0,1.3600228281475786,2.315406431992135,862.5101528422038,0.2515638277228545,4.048040024920485,2.510156927308028,1
68.1083265649091,101.31785583062009,80.21164226422405,99.78423765482518,0.8038508300448526,1.0153693430128716,0.682555964405022,1.2631315476233531,0.8491077434938237,0.9412781140975359,51.57265625,885.0809189860026,-21.0,182.0,1.3935537990053564,2.414927101691367,885.0809189860026,0.24837728203595022,4.086980725210793,2.512214263931127,1
64.33190323645417,102.11606615824196,77.88389861868023,99.42319594796956,0.7833574235477068,1.0270849290710957,0.6470512501943765,1.311131928027929,0.8259974703041424,0.9387552697849227,51.634375,920.2431412760416,-21.0,182.0,1.382493825372295,2.275116879923047,920.2431412760416,0.24234264059647756,4.188910617475314,2.443609292513923,1
69.47233685249253,116.18417643386363,83.41129586809495,101.4464359816655,0.8222200717151852,1.1452760790419654,0.6848179157821604,1.3929069824978513,0.8328888327350144,1.0043210604641892,51.69947916666667,961.3203643120661,-21.0,182.0,1.370721247823186,2.1118930026757594,961.3203643120661,0.23723099363871958,4.282991072042107,2.4517420609573737,1
80.03670155571106,116.36662515937768,84.93402317457344,97.9444490506382,0.8671652553853435,1.1880880058778527,0.8171642429100943,1.3700825748027696,0.9423396957330465,1.0739554214627378,52.12747395833333,1011.2172139316135,-21.0,182.0,1.396455458752837,2.0111738325447384,1011.2172139316135,0.2312348749648996,4.385897147022746,2.409046703593759,1
79.15780770098995,117.99900576218512,87.88403713383455,97.3833448280528,0.9024544935174396,1.2116959626980657,0.8128474929748696,1.3426671055460262,0.9007074581751879,1.0641744454711062,51.826822916666664,1041.8916242811417,-21.0,182.0,1.4147712680126643,2.0044887492744747,1041.8916242811417,0.2274689050679437,4.449274256309017,2.3596743254364836,1
78.14253099647686,119.32932217869708,86.68390204991951,96.74781867321818,0.8959778446551729,1.233405815398812,0.8076929492376075,1.3766030295910967,0.9014653141880502,1.0765414640209787,51.41354166666667,1028.6966916232639,-21.0,182.0,1.4414075257688561,2.14810772444359,1028.6966916232639,0.22832501823371754,4.441423993628759,2.455118077563947,1
81.27892570724305,115.67117040294642,87.78674219032811,93.188685238636,0.9420322002132052,1.2412576710009122,0.87219736493873,1.3176382619617302,0.925867889379291,1.088269821534173,51.289713541666664,1018.7023941887751,-21.0,182.0,1.4287265598166994,2.0996038547855154,1018.7023941887751,0.22914176796079042,4.43554522003113,2.4557382863378923,1
75.9947697775755,120.61757727212665,86.22240703701452,94.20504094703696,0.9152631979162308,1.280372855417993,0.8066953637895082,1.398912201793979,0.8813807499592492,1.089703087010804,51.576953125,978.9443386332193,-21.0,177.0,1.399882059868097,1.9767346315727439,978.9443386332193,0.23414553465125224,4.329421250036971,2.431882909141324,1
83.2073007343226,121.60253984323381,88.72700103548745,97.79934736233827,0.907235103591862,1.2433880503589327,0.8507960735775324,1.3705246252445453,0.9377900725061453,1.0980209623829416,52.166796875,976.1111110941569,-21.0,177.0,1.3851760190298639,1.885023208746639,976.1111110941569,0.23433251605710764,4.329626699926727,2.3155475828816865,1
81.50581604176047,119.48383241898686,86.75533139826703,95.26399596912125,0.9106833123648077,1.2542391404378648,0.8555783873288252,1.3772506022768025,0.9394905734103227,1.1042214657516523,52.07369791666667,966.7349332004123,-21.0,177.0,1.4090646426382454,1.9383010480667275,966.7349332004123,0.23525523990902328,4.304905096538669,2.4270842037513596,1
78.99445158888118,119.14645139629398,86.09046539738969,96.01670978101588,0.8966196154162661,1.2408928786252915,0.8227156686481223,1.3839680253361317,0.917574916388782,1.0880455577385229,51.855078125,983.0064716084797,-21.0,177.0,1.4156579323127068,1.9456110205735397,983.0064716084797,0.23268539483751316,4.35226386194824,2.4303250080573586,1
74.96208411282335,121.14981047086889,81.66238489782049,95.36551766424608,0.8563093547641581,1.2703733323967443,0.7860501987389485,1.483544848983492,0.9179511987877792,1.107802169858137,51.329166666666666,983.6648263888889,-21.0,181.0,1.4878755900669092,2.27682245478825,983.6648263888889,0.23133823200206372,4.380544921815007,2.4920258981045555,1
77.44824315997347,122.66738275315167,83.22246601209478,97.3277560669296,0.8550743320832858,1.2603535487738637,0.7957467251861274,1.4739695737365477,0.9306170181104446,1.1083654376538914,51.13502604166667,984.7693981764053,-21.0,181.0,1.5102264840986115,2.3841431801408284,984.7693981764053,0.23115950044789324,4.385135196218985,2.491074531984622,1
65.35775142083408,126.29631382658435,90.35119028398599,97.63437489554549,0.9254034798773337,1.293564013306819,0.6694133238498973,1.397837852823167,0.7233745478660086,1.0195147965982572,51.670703125,1008.2797146097818,-17.0,181.0,1.5096691802957691,2.260483907744379,1008.2797146097818,0.22854587276031005,4.441552177813271,2.5190046609402055,1
59.807203228634094,121.48702071954318,83.99476984064243,96.13964968994058,0.8736745984776674,1.2636515850780636,0.622086760473103,1.4463641123135673,0.7120348486233397,1.0064385497264576,51.674609375,1024.2020636494954,-17.0,181.0,1.5183761078309266,2.2848161865105716,1024.2020636494954,0.22577371627057086,4.477902542158974,2.5227562805092343,1
61.79077818865655,124.5246647069164,86.03439637448905,97.39976292134116,0.8833121744245862,1.2784904292578305,0.634403784314732,1.4473823256094873,0.718210167009189,1.0157074538941024,51.77265625,1034.016283569336,-17.0,181.0,1.5298593186083225,2.3320083098314903,1034.016283569336,0.22416099214253565,4.51080016083815,2.524829540407677,1
62.159651251406196,126.69261466581486,88.58602335656077,99.88988652041665,0.8868367603806872,1.268322740960567,0.6222817285782108,1.4301648258424942,0.7016868902807859,1.0019968389620153,51.77161458333333,1038.8910692681209,-17.0,181.0,1.5703279102027583,2.4523367645044187,1038.8910692681209,0.22473068268111437,4.49333974136947,2.5198765683990447,1
63.23205650152991,126.52346853502034,88.95214992594393,103.05677426216948,0.8631373392267806,1.2277064699614328,0.613565260064048,1.4223767344617975,0.7108547298089256,0.9882640915723506,51.590625,1043.561318359375,-17.0,181.0,1.5795392439051754,2.5025256435697543,1043.561318359375,0.22346907838763425,4.520191985460283,2.521623147428341,1
82.69835978510984,129.18559960244687,89.38165762803969,106.0214297896444,0.8430527470284126,1.2184857331085062,0.7800155114790517,1.4453256185967218,0.9252274121974524,1.0843429455883873,51.09153645833333,1062.7935742017958,-30.0,195.0,1.5917794674530403,2.7541540663984074,1062.7935742017958,0.22810032024148297,4.480494441462683,2.44295732376359,1
78.96693566188054,135.62218506855683,89.94948183299337,109.20836540244642,0.8236501068532464,1.2418662670096032,0.7230850436308387,1.507759492382209,0.8779031746786067,1.0774826285240726,51.340755208333334,1081.489484846327,-30.0,195.0,1.5817663207254173,2.740882307521785,1081.489484846327,0.22459333452061583,4.56027680804493,2.449259633289656,1
88.56952520452217,139.21498726518237,95.89654713485731,108.67408872155522,0.8824232920927773,1.2810320187904134,0.8150013149082393,1.4517205407761682,0.9235945177459693,1.1134760935561923,51.906640625,1150.559382985433,-30.0,195.0,1.5656530883031508,2.518883156931074,1150.559382985433,0.2179212092313976,4.697893077041682,2.4584693919681087,1
87.79638933106183,142.77978929234885,94.90228618800074,109.86206342190647,0.8638312737996258,1.2996277772794735,0.7991511045436568,1.5044926210681913,0.9251240708483863,1.12605626449466,51.682421875,1175.0844305928547,-30.0,195.0,1.5777179332192108,2.5440466695356916,1175.0844305928547,0.21506927835553494,4.762656877400189,2.459084753701258,1
89.66588174038625,142.03532843597165,96.23035086053144,111.3284532524471,0.8643823573325017,1.2758223462774068,0.8054174752348435,1.4759930434195991,0.9317837973005086,1.116315981712046,51.65,1227.7272395833331,-35.0,195.0,1.5836728188524707,2.601402582927798,1227.7272395833331,0.21025506469542882,4.8815628546362,2.476907888060662,1
93.21958095362223,137.09922774558146,97.25798872604491,114.05720683541512,0.8527123486934804,1.202021613096453,0.8173054867820703,1.4096448995234814,0.9584773669976044,1.0899301779375186,51.12552083333333,1230.9764320203997,-35.0,195.0,1.6471603673399966,2.8271184483304976,1230.9764320203997,0.21000033745336602,4.899319079544406,2.544911116217502,1
90.82393769855122,135.42548299403543,98.56970325575368,111.37282866242546,0.8850426485487007,1.2159651920533896,0.8154945760948699,1.373905759284412,0.9214183942797827,1.0776731071375416,51.258854166666666,1240.498879937066,-35.0,195.0,1.624157233159123,2.752086084371987,1240.498879937066,0.20831499277527707,4.933421543483551,2.5508802014183094,1
86.83999060467163,142.23316808531115,100.46758337777602,115.73824779451293,0.8680586175466458,1.2289210420555057,0.7503136798722873,1.4157120466458228,0.8643583102634984,1.0595142482879667,51.798046875,1281.3387722269692,-35.0,195.0,1.6016816870361636,2.6171628616814573,1281.3387722269692,0.20600571329813958,4.967960536900515,2.5561420211093506,1
83.33596580985775,144.8865334287639,99.3179212991071,116.945755144297,0.8492648679429255,1.2389208419749083,0.7126035973433255,1.458815604813373,0.8390828635939944,1.0552974174484042,51.61705729166667,1267.9277038404678,-35.0,195.0,1.5934280655725779,2.606486536930193,1267.9277038404678,0.20547942796087323,4.983577319098574,2.5559031164810517,1
84.16693655394678,149.06652497318777,100.59050579441357,114.28992077707824,0.8801345307659694,1.3042840869925973,0.7364335890836241,1.4819144589833286,0.836728435643487,1.085410454774654,51.71888020833333,1273.9523518710666,-35.0,195.0,1.5784036509171497,2.528865244354427,1273.9523518710666,0.2045279562362918,5.017073803186844,2.5609168053198994,1
88.59587809167763,144.46913617581623,97.98162720544924,112.80051861911343,0.8686274531795175,1.2807488648490728,0.785420840048031,1.4744512853709943,0.9042090912198116,1.1057151608157436,51.345052083333336,1246.3983869764538,-35.0,195.0,1.6184452094516566,2.7526600869751316,1246.3983869764538,0.20589094197706276,4.983065839072094,2.5530284564945482,1
83.2927259390842,147.4833333609727,99.47317876268909,121.79308715215473,0.8167391195069912,1.2109335333352986,0.6838871391364565,1.4826442182250992,0.8373385366299974,1.0429789572571944,51.946354166666666,1243.9992054578993,-35.0,195.0,1.582962288833115,2.6397872947674967,1243.9992054578993,0.20644249946459586,4.990871557308092,2.4795317834517263,1
80.64518819223292,148.10396576674484,95.80130591766319,126.16213088541899,0.7593507278715066,1.17391775747077,0.6392186595633459,1.5459493411711254,0.8417963348176459,1.0305713285648737,52.041015625,1219.2703229268393,-35.0,195.0,1.5651475877448144,2.6251056513674547,1219.2703229268393,0.2081521468400029,4.947832628552138,2.4783080091073875,1
86.40619687156551,149.0731008460108,100.61572593607968,124.22747401637127,0.809931351601177,1.200001062779118,0.6955482074776671,1.481608361507183,0.8587742727857337,1.0473045116213193,51.95651041666667,1230.4426399061413,-35.0,195.0,1.520618093857392,2.5042262705840317,1230.4426399061413,0.2055088878677314,5.010356048793737,2.4545033627184827,1
87.84104909989574,150.0593048111581,98.76742198212445,122.27525296752363,0.8077466174480713,1.2272254701530976,0.7183877928531162,1.5193198506114374,0.8893727034385263,1.076264363726352,52.004296875,1231.1527159118655,-35.0,195.0,1.5061641178473733,2.4739109235016787,1231.1527159118655,0.20576129850937439,4.997721978482428,2.401537524603631,1
83.24195010892105,151.55302880136017,98.93947404720537,121.23270542180776,0.8161120689583141,1.2501001959335825,0.6866294851648769,1.5317751611359098,0.8413421529732934,1.0664152913257874,51.83359375,1193.5027777099608,-35.0,188.0,1.4899037456637836,2.442199419424755,1193.5027777099608,0.20224591936619743,5.043712801344554,2.371687365236814,1
94.36684676404374,148.74064700254874,96.36640168763716,123.21029019957538,0.7821294920379083,1.2072096150542249,0.7659006939370796,1.5434907228836652,0.9792504971797661,1.1071643883380242,51.74296875,1175.1813307698567,-35.0,188.0,1.4840886275519156,2.444333013789123,1175.1813307698567,0.20543619447760725,4.951797077888186,2.3695912695782884,1
93.79684698874969,140.12028402683077,94.42214758996052,114.20520454819393,0.8267762223578429,1.2269167992926349,0.8213009850104332,1.4839768804594435,0.9933776066614555,1.1212198622004221,51.21236979166667,1120.7927896965873,-35.0,188.0,1.4683570659546614,2.562987056889556,1120.7927896965873,0.20968364912184345,4.852677684118034,2.3660500770542936,1
98.06149880377498,141.51819052352792,94.91655004372781,116.13302726555668,0.8173088420978296,1.2185869416795967,0.8443894136983249,1.4909748664308895,1.0331338292278671,1.1351820381815252,51.61536458333333,1133.945545179579,-35.0,188.0,1.4493158194135596,2.5017890927901725,1133.945545179579,0.20866003217492254,4.8469467588242034,2.3689006870083946,1
91.59014543676783,142.5353033724149,94.01473576741637,113.38162187109374,0.8291884894211864,1.2571288099447604,0.807804156663933,1.516095346212894,0.9742105286915155,1.1288792699882473,51.74986979166667,1117.3289713372121,-29.0,182.0,1.4047874418600776,2.3167924888468194,1117.3289713372121,0.21018230646030323,4.808519732662142,2.081975659586022,1
94.04963704525579,148.6252090601477,93.90290003900519,118.39735144170174,0.7931165595815081,1.2553085626525184,0.7943559201285457,1.5827541960728804,1.0015626461609775,1.1430737571568863,52.340494791666664,1200.1951310051813,-29.0,209.0,1.3891784058743022,2.2320098342404284,1200.1951310051813,0.20286032119613043,4.971969559780037,2.1176253015223563,1
91.02051384191915,151.39323865207072,96.97441469942903,116.57971768905585,0.8318292119910725,1.2986241659623015,0.7807577136590019,1.5611668203547517,0.9386033844497652,1.1351396003567156,52.33815104166667,1218.4446382480198,-29.0,209.0,1.3813127460824333,2.1972693004752006,1218.4446382480198,0.20125547684866166,5.023869830239918,2.121510202766835,1
71.84769449910384,139.00355630889072,95.58164191202911,112.08984073342481,0.852723505418694,1.2401084290901336,0.6409831080942834,1.4542913631555527,0.7516892685860179,1.0153115301245732,51.744921875,1209.5394924418133,-29.0,209.0,1.4096173379515462,2.349342319558046,1209.5394924418133,0.2016428136919976,5.034510563310532,2.1209541541612085,1
73.207274578436,138.09507142609374,92.7268672096144,112.45768597532876,0.824548952838644,1.2279736171735685,0.6509761777820716,1.4892670871099518,0.7894936686790761,1.0298160496227624,51.73424479166667,1227.4203897942434,-29.0,209.0,1.408158945742252,2.319641938518388,1227.4203897942434,0.202649298734834,5.010510676535734,1.9416214092965178,1
76.2209603986142,138.64554972709894,92.73143625223794,109.72081918477372,0.8451580742946783,1.2636211683182474,0.6946809271470661,1.4951299724288798,0.8219538430450516,1.0613194190497122,51.639713541666666,1246.5786572096083,-29.0,209.0,1.4112947120513184,2.311686093638487,1246.5786572096083,0.20140271830677445,5.034542692129516,1.9434764376020035,1
79.92202418379678,140.44094144770034,92.8013705316628,113.5305830352464,0.8174129653051455,1.2370317996526048,0.7039691160485312,1.5133498637262415,0.8612159898708421,1.0680021287155503,51.62747395833333,1287.4657816399472,-29.0,209.0,1.4356784199915333,2.4133875409539165,1287.4657816399472,0.19854677314438068,5.0906671596139175,1.9492642183951336,1
89.96544573323261,139.12233305294197,95.53196638263091,110.22413623364199,0.8667064188203926,1.2621766684389752,0.8162045882812178,1.4562908973915605,0.9417313297299575,1.1133948197561574,51.126953125,1316.925419362386,-29.0,209.0,1.4574090692695216,2.474246168828116,1316.925419362386,0.1954530078974868,5.166172411155728,1.9012123239567735,1
90.4053186615214,132.39021853072683,98.63362048285624,107.66963688398248,0.916076466284893,1.2295965915941705,0.8396547186179895,1.3422423092918696,0.916577108484373,1.079941926443186,51.141536458333334,1366.022024722629,-29.0,209.0,1.457685068880064,2.4300415649979854,1366.022024722629,0.19277259155565776,5.24033945093001,1.9088863365403284,1
73.01595575928053,134.78694499533336,100.55893214908187,107.56778099858316,0.9348424892245978,1.25304197729159,0.678790201689131,1.3403776483575556,0.726101144859335,0.9984441574646815,51.88880208333333,1459.8084683566624,-29.0,209.0,1.4588583041053835,2.2738699600403844,1459.8084683566624,0.18731554383443214,5.381447265726046,1.9171806947146859,1
81.7384524043814,141.18464362212572,104.0411097584334,109.1084954091624,0.9535564519359738,1.2939839660759334,0.7491483783903174,1.3570082436638133,0.7856361066713423,1.0458527279524006,51.588802083333334,1482.649666273329,-29.0,209.0,1.4729449438895603,2.294990025204104,1482.649666273329,0.18474774421067167,5.4571393195801505,2.061319275675635,1
79.89974321488012,150.9930661694934,102.83315657813986,106.68903275849688,0.9638587389850535,1.415263239955356,0.7489030610647914,1.468330557904816,0.7769842517103583,1.1019969298497585,51.753255208333336,1481.753830549452,-20.0,209.0,1.4994326259917163,2.343203000358164,1481.753830549452,0.18464138166451266,5.433215347618996,2.0772658312750742,1
83.7285216921135,151.68555084164547,104.6786071407644,107.85248995107975,0.9705720024474634,1.4064167726720795,0.77632441986357,1.449059697915826,0.799862779789583,1.1076688341378396,51.86901041666667,1484.2995083957248,-20.0,209.0,1.517044765479371,2.3831976742156433,1484.2995083957248,0.1837405214115033,5.470697729578085,2.1106120189173643,1
86.58214756105757,157.5753844124943,105.81503785285177,108.85782898095256,0.9720480267098364,1.4475337776584365,0.7953690457689296,1.4891587019192996,0.8182404818628918,1.1373469576039807,52.04700520833333,1483.7265665520565,-20.0,209.0,1.527157456412915,2.420113290184104,1483.7265665520565,0.18427798809210352,5.449333658243043,2.108171363176253,1
86.00281119409838,157.4280210659298,106.46530461621238,111.95560215971915,0.9509600463255591,1.4061647477125654,0.7681867591708743,1.4786791023932966,0.8078012973721582,1.1145033497629109,51.84036458333333,1453.8614957004127,-20.0,209.0,1.552032505770471,2.536125993057965,1453.8614957004127,0.18597958853468227,5.418857671460888,2.101274628521737,1
97.22706931327377,157.13745321529495,105.51203901624264,124.30105213101425,0.8488426864241837,1.2641683277923577,0.7821902360954733,1.489284584777146,0.9214784418895225,1.1068321706946627,52.277734375,1510.9810667419438,-42.0,209.0,1.5432142687510524,2.4166828242782366,1510.9810667419438,0.18871144920606608,5.399181771608713,2.136952741593413,1
